Date,posTop1,negTop1,neuTop1,comTop1,posTop2,negTop2,neuTop2,comTop2,posTop3,negTop3,neuTop3,comTop3,posTop4,negTop4,neuTop4,comTop4,posTop5,negTop5,neuTop5,comTop5,posTop6,negTop6,neuTop6,comTop6,posTop7,negTop7,neuTop7,comTop7,posTop8,negTop8,neuTop8,comTop8,posTop9,negTop9,neuTop9,comTop9,posTop10,negTop10,neuTop10,comTop10,posTop11,negTop11,neuTop11,comTop11,posTop12,negTop12,neuTop12,comTop12,posTop13,negTop13,neuTop13,comTop13,posTop14,negTop14,neuTop14,comTop14,posTop15,negTop15,neuTop15,comTop15,posTop16,negTop16,neuTop16,comTop16,posTop17,negTop17,neuTop17,comTop17,posTop18,negTop18,neuTop18,comTop18,posTop19,negTop19,neuTop19,comTop19,posTop20,negTop20,neuTop20,comTop20,posTop21,negTop21,neuTop21,comTop21,posTop22,negTop22,neuTop22,comTop22,posTop23,negTop23,neuTop23,comTop23,posTop24,negTop24,neuTop24,comTop24,posTop25,negTop25,neuTop25,comTop25
2013/6/14,0,0.178,0.822,-0.7579,0,0,1,0,0.06,0,0.94,0.3818,0.157,0.132,0.711,0.25,0,0.237,0.763,-0.357,0,0.2,0.8,-0.8501,0,0.184,0.816,-0.2023,0,0.402,0.598,-0.9474,0.18,0.509,0.311,-0.6486,0,0.128,0.872,-0.2263,0,0,1,0,0.189,0.042,0.769,0.7717,0,0.304,0.696,-0.5859,0,0.266,0.734,-0.4404,0.039,0.16,0.801,-0.6597,0.34,0.175,0.485,0.4019,0.212,0.094,0.694,0.5267,0,0.213,0.787,-0.2263,0.119,0.063,0.819,0.3818,0,0.333,0.667,-0.4588,0,0.444,0.556,-0.7351,0,0,1,0,0.083,0.157,0.759,-0.6249,0,0,1,0,0,0.438,0.562,-0.4404
2013/6/17,0.155,0.071,0.774,0.3818,0.046,0.238,0.716,-0.872,0,0.271,0.729,-0.3818,0,0.18,0.82,-0.6808,0,0,1,0,0,0,1,0,0.186,0.124,0.69,0.2263,0,0.151,0.849,-0.6705,0,0.128,0.872,-0.2263,0.04,0.421,0.539,-0.9752,0,0,1,0,0.294,0,0.706,0.3612,0.095,0.075,0.829,-0.0516,0,0,1,0,0.243,0,0.757,0.9038,0,0.435,0.565,-0.6597,0,0,1,0,0,0.13,0.87,-0.2732,0,0.103,0.897,-0.4215,0,0,1,0,0,0.328,0.672,-0.5994,0,0.277,0.723,-0.6808,0.063,0,0.937,0.4404,0.138,0.14,0.722,0.2263,0,0.278,0.722,-0.4019
2013/6/18,0,0.235,0.765,-0.5574,0,0.1,0.9,-0.25,0,0.363,0.637,-0.7964,0,0,1,0,0,0.217,0.783,-0.7269,0,0.091,0.909,-0.25,0.112,0,0.888,0.5267,0.035,0.07,0.895,-0.2732,0,0.49,0.51,-0.8625,0,0.213,0.787,-0.2263,0,0.414,0.586,-0.8481,0.195,0.278,0.526,-0.2732,0.147,0,0.853,0.5187,0,0.211,0.789,-0.34,0,0.116,0.884,-0.2732,0,0.173,0.827,-0.3182,0,0,1,0,0.114,0,0.886,0.4019,0,0.294,0.706,-0.7579,0,0.315,0.685,-0.3182,0.086,0.117,0.798,0,0,0,1,0,0,0.224,0.776,-0.3818,0.04,0.063,0.898,-0.2732,0,0.18,0.82,-0.6808
2013/6/19,0,0.105,0.895,-0.25,0.04,0.126,0.833,-0.4588,0,0.174,0.826,-0.2732,0.11,0.196,0.694,-0.4767,0,0.185,0.815,-0.5267,0.207,0.06,0.734,0.6597,0.172,0.155,0.673,-0.0772,0.081,0,0.919,0.3687,0.065,0.355,0.58,-0.7906,0,0.099,0.901,-0.0258,0,0,1,0,0.266,0.165,0.57,0.1531,0.057,0.162,0.781,-0.5809,0,0.243,0.757,-0.7269,0.091,0,0.909,0.2732,0,0.408,0.592,-0.93,0,0.091,0.909,-0.296,0,0.478,0.522,-0.6705,0.138,0.175,0.688,-0.1531,0,0.603,0.397,-0.8225,0,0.116,0.884,-0.4404,0,0.075,0.925,-0.3818,0,0,1,0,0,0.072,0.928,-0.1027,0,0,1,0
2013/6/20,0.048,0.254,0.699,-0.765,0,0.188,0.813,-0.4588,0.064,0.296,0.64,-0.8689,0,0.231,0.769,-0.25,0,0.355,0.645,-0.5267,0.423,0,0.577,0.296,0,0.211,0.789,-0.8402,0.085,0,0.915,0.3612,0.255,0.133,0.611,0.8225,0,0.294,0.706,-0.3612,0,0.46,0.54,-0.9509,0,0.34,0.66,-0.5574,0.223,0.101,0.676,0.4215,0.206,0.156,0.638,0.1779,0,0.437,0.563,-0.7351,0,0.39,0.61,-0.8074,0.129,0.197,0.674,-0.296,0.367,0.12,0.513,0.7374,0.073,0.109,0.818,-0.0516,0.275,0,0.725,0.5859,0.073,0.137,0.79,-0.4767,0.216,0,0.784,0.5106,0,0,1,0,0,0,1,0,0.077,0.154,0.769,-0.2732
2013/6/21,0,0.259,0.741,-0.4215,0,0,1,0,0.188,0,0.812,0.6249,0,0.115,0.885,-0.4588,0,0.248,0.752,-0.9042,0,0.144,0.856,-0.4939,0,0,1,0,0.179,0,0.821,0.5719,0,0.196,0.804,-0.296,0,0.31,0.69,-0.6705,0,0,1,0,0.084,0.268,0.647,-0.6071,0.16,0,0.84,0.2263,0,0.242,0.758,-0.4939,0,0.167,0.833,-0.1531,0,0,1,0,0,0.259,0.741,-0.1027,0,0,1,0,0,0.202,0.798,-0.5849,0.042,0.11,0.847,-0.25,0,0.227,0.773,-0.5267,0.141,0.523,0.336,-0.6908,0.288,0.237,0.475,-0.1027,0,0,1,0,0,0.203,0.797,-0.4215
2013/6/24,0,0.136,0.864,-0.0258,0,0.247,0.753,-0.802,0,0.597,0.403,-0.836,0.151,0.117,0.732,0.1779,0,0.259,0.741,-0.4939,0.062,0.352,0.587,-0.872,0.267,0.215,0.519,0.1779,0.188,0.138,0.674,0.1591,0.483,0,0.517,0.6808,0,0.321,0.679,-0.9062,0,0.203,0.797,-0.4215,0,0.365,0.635,-0.3182,0.055,0.099,0.846,-0.2575,0,0.242,0.758,-0.4939,0,0.206,0.794,-0.3818,0,0.263,0.737,-0.3612,0,0.434,0.566,-0.8481,0,0.123,0.877,-0.1027,0,0,1,0,0,0.302,0.698,-0.3818,0,0,1,0,0.165,0.095,0.74,0.3025,0,0.44,0.56,-0.6705,0,0,1,0,0,0.273,0.727,-0.5423
2013/6/25,0.089,0.272,0.638,-0.6486,0,0,1,0,0,0.383,0.617,-0.4767,0.381,0,0.619,0.5719,0,0,1,0,0.269,0.044,0.687,0.8779,0.237,0,0.763,0.4215,0.107,0.056,0.837,0.34,0.196,0,0.804,0.296,0,0.223,0.777,-0.743,0,0.274,0.726,-0.2235,0,0,1,0,0,0.224,0.776,-0.7003,0.206,0.09,0.704,0.683,0,0,1,0,0.067,0.041,0.891,0.296,0.098,0.412,0.49,-0.7717,0,0.238,0.762,-0.6486,0,0.286,0.714,-0.8807,0,0.302,0.698,-0.5994,0.154,0.113,0.733,0.3804,0.122,0.211,0.667,-0.2023,0.148,0.438,0.414,-0.7096,0,0,1,0,0,0.167,0.833,-0.4588
2013/6/26,0.022,0.272,0.706,-0.9246,0,0.483,0.517,-0.6808,0.155,0.205,0.639,-0.2732,0,0.145,0.855,-0.34,0.195,0.251,0.554,-0.128,0.098,0.154,0.748,-0.5574,0.15,0.246,0.603,-0.228,0.197,0,0.803,0.4019,0.067,0,0.933,0.5106,0.101,0,0.899,0.4019,0.152,0,0.848,0.3612,0,0.275,0.725,-0.7964,0,0,1,0,0.181,0.055,0.764,0.6486,0,0,1,0,0,0,1,0,0.105,0.43,0.465,-0.8555,0,0,1,0,0,0.322,0.678,-0.4215,0,0,1,0,0.197,0,0.803,0.4019,0,0.153,0.847,-0.4404,0.234,0,0.766,0.6369,0,0,1,0,0,0,1,0
2013/6/27,0.059,0.182,0.759,-0.6908,0,0,1,0,0,0.328,0.672,-0.5267,0,0,1,0,0,0,1,0,0.287,0,0.713,0.8922,0,0,1,0,0,0,1,0,0,0,1,0,0.067,0.058,0.875,0.1027,0,0,1,0,0,0.141,0.859,-0.5574,0,0.171,0.829,-0.4767,0.267,0,0.733,0.7351,0,0.103,0.897,-0.3182,0,0.466,0.534,-0.8625,0,0.719,0.281,-0.9153,0.27,0.36,0.37,-0.4019,0,0,1,0,0.098,0,0.902,0.34,0,0.052,0.948,-0.3506,0.122,0,0.878,0.2023,0.27,0,0.73,0.5719,0,0.091,0.909,-0.3182,0,0.514,0.486,-0.8126
2013/6/28,0,0,1,0,0.064,0.105,0.831,-0.4019,0.063,0.266,0.671,-0.8316,0,0.219,0.781,-0.6808,0.092,0.149,0.759,-0.2732,0.147,0,0.853,0.2263,0,0.25,0.75,-0.25,0.2,0,0.8,0.4588,0,0.184,0.816,-0.2023,0,0.344,0.656,-0.8126,0,0,1,0,0.131,0.213,0.656,-0.5984,0,0.265,0.735,-0.5574,0.087,0.176,0.737,-0.4215,0.132,0.132,0.735,0,0,0.251,0.749,-0.8126,0.278,0,0.722,0.4019,0,0.167,0.833,-0.4939,0,0.241,0.759,-0.2263,0,0.093,0.907,-0.6705,0.213,0,0.787,0.4019,0.245,0.209,0.545,0.1027,0.14,0.509,0.351,-0.743,0,0,1,0,0.152,0.109,0.739,0.2732
2013/7/1,0.318,0,0.682,0.6808,0.102,0,0.898,0.3612,0,0,1,0,0,0,1,0,0,0.178,0.822,-0.4404,0,0.51,0.49,-0.6369,0,0,1,0,0,0,1,0,0,0.535,0.465,-0.8807,0,0.306,0.694,-0.296,0,0,1,0,0.167,0,0.833,0.802,0,0.342,0.658,-0.3818,0.225,0.121,0.654,0.6249,0.118,0.171,0.711,-0.2732,0,0.143,0.857,-0.25,0,0.328,0.672,-0.5994,0.203,0.1,0.698,0.4767,0,0.2,0.8,-0.25,0.198,0,0.802,0.4939,0,0.194,0.806,-0.6249,0,0.119,0.881,-0.2263,0.319,0,0.681,0.8519,0,0,1,0,0.146,0.203,0.65,-0.1779
2013/7/2,0,0,1,0,0,0.397,0.603,-0.9524,0,0.095,0.905,-0.3182,0,0,1,0,0.026,0.108,0.866,-0.6369,0,0,1,0,0,0.213,0.787,-0.765,0,0.176,0.824,-0.4588,0.167,0,0.833,0.2023,0.106,0.177,0.717,-0.2732,0,0.259,0.741,-0.7717,0.146,0.17,0.685,-0.2023,0.095,0,0.905,0.3182,0,0.16,0.84,-0.2732,0,0,1,0,0.257,0,0.743,0.8074,0.053,0.349,0.597,-0.8555,0.191,0.122,0.687,0.2023,0,0.296,0.704,-0.936,0,0,1,0,0,0.231,0.769,-0.34,0.07,0.295,0.635,-0.9451,0,0,1,0,0.189,0,0.811,0.4215,0.155,0,0.845,0.296
2013/7/3,0,0.307,0.693,-0.8519,0,0.328,0.672,-0.5267,0,0,1,0,0,0,1,0,0,0.231,0.769,-0.5423,0,0,1,0,0.18,0.156,0.664,0.128,0,0,1,0,0,0,1,0,0.167,0,0.833,0.34,0.06,0.151,0.789,-0.5859,0.25,0,0.75,0.4588,0,0,1,0,0,0,1,0,0,0,1,0,0,0.098,0.902,-0.3612,0,0,1,0,0.14,0.26,0.6,-0.34,0,0.141,0.859,-0.6597,0,0,1,0,0.123,0.387,0.491,-0.6486,0.097,0.195,0.708,-0.296,0.193,0,0.807,0.4767,0.193,0.211,0.596,0.1531,0,0,1,0
2013/7/5,0.077,0.228,0.695,-0.5994,0.133,0.076,0.791,0.3818,0,0,1,0,0.112,0.091,0.797,0.2263,0,0,1,0,0.103,0.044,0.853,0.4588,0,0,1,0,0,0.281,0.719,-0.5106,0.294,0,0.706,0.3612,0,0.241,0.759,-0.5423,0.026,0.079,0.895,-0.34,0.05,0.235,0.714,-0.6597,0,0,1,0,0,0.209,0.791,-0.6486,0.152,0.121,0.727,0.2263,0,0.211,0.789,-0.34,0,0,1,0,0,0.281,0.719,-0.7783,0.147,0,0.853,0.7506,0.458,0,0.542,0.765,0,0.324,0.676,-0.5859,0.286,0,0.714,0.34,0.106,0.209,0.685,-0.25,0.294,0,0.706,0.6124,0,0,1,0
2013/7/8,0.086,0.311,0.603,-0.7964,0,0.162,0.838,-0.4767,0.188,0,0.812,0.5719,0.047,0.041,0.912,0.0772,0.134,0.142,0.724,-0.0397,0.368,0,0.632,0.5423,0,0.205,0.795,-0.3818,0,0,1,0,0,0.147,0.853,-0.4767,0.318,0.096,0.586,0.743,0.365,0,0.635,0.5574,0.083,0.398,0.52,-0.8834,0,0,1,0,0.109,0.187,0.703,-0.25,0,0.375,0.625,-0.3818,0.143,0.159,0.698,-0.128,0.295,0,0.705,0.5574,0,0,1,0,0,0.259,0.741,-0.4215,0,0,1,0,0,0.213,0.787,-0.5574,0,0.464,0.536,-0.886,0,0.531,0.469,-0.9062,0,0,1,0,0,0.154,0.846,-0.4939
2013/7/9,0.2,0.183,0.617,-0.0056,0.123,0.266,0.611,-0.5095,0,0,1,0,0.157,0.151,0.692,0.0258,0,0.228,0.772,-0.7351,0.153,0,0.847,0.2023,0.44,0,0.56,0.8481,0,0,1,0,0,0.307,0.693,-0.8126,0,0.108,0.892,-0.5423,0.166,0.098,0.736,0.2732,0.115,0,0.885,0.4678,0.091,0,0.909,0.0772,0.27,0,0.73,0.5719,0,0.112,0.888,-0.2263,0.087,0.2,0.713,-0.7096,0,0.219,0.781,-0.8807,0,0,1,0,0,0.31,0.69,-0.5423,0,0,1,0,0.159,0.31,0.531,-0.4019,0,0,1,0,0.083,0,0.917,0.2023,0,0,1,0,0,0.16,0.84,-0.2732
2013/7/10,0,0,1,0,0,0.2,0.8,-0.5423,0,0.406,0.594,-0.4767,0.229,0.164,0.607,0.1027,0.32,0,0.68,0.3182,0,0.302,0.698,-0.5994,0,0.132,0.868,-0.6486,0,0.074,0.926,-0.4019,0,0.495,0.505,-0.9287,0,0.167,0.833,-0.4588,0,0,1,0,0,0.395,0.605,-0.8591,0,0.314,0.686,-0.6705,0.278,0,0.722,0.4019,0.182,0,0.818,0.4404,0,0.484,0.516,-0.9042,0,0,1,0,0,0.211,0.789,-0.34,0,0.329,0.671,-0.8834,0.192,0.295,0.513,-0.2023,0,0.485,0.515,-0.6908,0,0,1,0,0,0,1,0,0,0.211,0.789,-0.34,0,0.331,0.669,-0.9501
2013/7/11,0,0.255,0.745,-0.34,0,0.087,0.913,-0.2263,0.129,0.223,0.647,-0.3182,0,0,1,0,0,0,1,0,0.115,0,0.885,0.0772,0,0.307,0.693,-0.4767,0,0.215,0.785,-0.886,0,0.438,0.562,-0.9509,0.207,0.19,0.603,0.0516,0.318,0,0.682,0.4215,0,0.379,0.621,-0.6705,0,0.27,0.73,-0.5719,0.203,0,0.797,0.4215,0,0.354,0.646,-0.5095,0,0,1,0,0.067,0.062,0.872,0.0516,0,0.218,0.782,-0.6486,0,0.211,0.789,-0.34,0.156,0,0.844,0.6124,0,0,1,0,0,0.167,0.833,-0.296,0,0.478,0.522,-0.6705,0.231,0,0.769,0.4019,0,0.485,0.515,-0.5719
2013/7/12,0.444,0,0.556,0.886,0,0.052,0.948,-0.0258,0.531,0,0.469,0.7783,0.154,0.195,0.651,-0.296,0,0.096,0.904,-0.1779,0,0,1,0,0.081,0.281,0.638,-0.6908,0,0.228,0.772,-0.6808,0,0,1,0,0,0.237,0.763,-0.8126,0,0,1,0,0.365,0.341,0.294,0.1027,0.182,0.24,0.579,-0.1779,0,0,1,0,0,0,1,0,0.239,0.254,0.507,-0.0516,0.278,0,0.722,0.4019,0,0,1,0,0,0,1,0,0.303,0,0.697,0.8271,0,0.247,0.753,-0.3818,0.18,0,0.82,0.5106,0,0.245,0.755,-0.5994,0,0,1,0,0.238,0.134,0.628,0.7003
2013/7/15,0,0.195,0.805,-0.5267,0,0.238,0.762,-0.3612,0.066,0.076,0.858,-0.0772,0.617,0,0.383,0.9382,0,0,1,0,0,0.286,0.714,-0.7003,0.162,0,0.838,0.7845,0.091,0,0.909,0.0772,0,0.588,0.412,-0.6908,0.131,0,0.869,0.6808,0,0,1,0,0.292,0,0.708,0.5106,0,0,1,0,0,0.212,0.788,-0.6249,0.274,0.168,0.559,0.1341,0.178,0,0.822,0.0772,0.147,0.09,0.763,0.2732,0,0,1,0,0,0.148,0.852,-0.3818,0,0,1,0,0.13,0.282,0.588,-0.5994,0.205,0.219,0.576,-0.128,0,0,1,0,0.231,0.155,0.614,0.3818,0.043,0.406,0.551,-0.9571
2013/7/16,0,0,1,0,0,0,1,0,0.132,0,0.868,0.6486,0.166,0.125,0.709,-0.0031,0,0.091,0.909,-0.2732,0,0,1,0,0.298,0,0.702,0.836,0,0.31,0.69,-0.4019,0.168,0.14,0.693,0.5187,0,0,1,0,0,0.423,0.577,-0.7783,0.106,0,0.894,0.0772,0,0.209,0.791,-0.4404,0,0.368,0.632,-0.8519,0,0.225,0.775,-0.4404,0,0,1,0,0,0.509,0.491,-0.926,0,0.33,0.67,-0.7506,0,0.077,0.923,-0.128,0,0,1,0,0,0,1,0,0,0.645,0.355,-0.8442,0.046,0.12,0.833,-0.5267,0.156,0,0.844,0.0762,0,0,1,0
2013/7/17,0,0.463,0.537,-0.8807,0.086,0,0.914,0.128,0,0,1,0,0,0.154,0.846,-0.4767,0.402,0,0.598,0.5719,0.041,0.057,0.902,-0.2023,0,0.279,0.721,-0.8968,0.16,0,0.84,0.2732,0,0.429,0.571,-0.4588,0,0.375,0.625,-0.5859,0,0,1,0,0.151,0.344,0.505,-0.6361,0,0,1,0,0,0.215,0.785,-0.8481,0,0,1,0,0,0.389,0.611,-0.836,0.088,0.218,0.694,-0.6249,0.259,0,0.741,0.2716,0,0.333,0.667,-0.7184,0.297,0,0.703,0.5859,0,0.369,0.631,-0.765,0,0.381,0.619,-0.8625,0.248,0.364,0.388,-0.128,0,0,1,0,0,0.357,0.643,-0.875
2013/7/18,0,0.095,0.905,-0.296,0.209,0.222,0.57,-0.0516,0.199,0.098,0.703,0.6812,0.071,0.252,0.677,-0.7003,0.085,0.234,0.681,-0.8442,0.116,0.178,0.706,-0.4019,0,0.404,0.596,-0.7269,0,0.474,0.526,-0.6705,0.069,0.13,0.801,-0.296,0.091,0,0.909,0.296,0,0.341,0.659,-0.7351,0,0.314,0.686,-0.4939,0.13,0.052,0.818,0.5267,0,0.286,0.714,-0.4215,0.111,0.313,0.576,-0.5994,0.176,0.141,0.683,0.1779,0,0.106,0.894,-0.0772,0,0.281,0.719,-0.5994,0.078,0.236,0.687,-0.6486,0,0.576,0.424,-0.8974,0.08,0.293,0.627,-0.891,0,0.141,0.859,-0.2023,0,0.223,0.777,-0.765,0,0,1,0,0,0.404,0.596,-0.7269
2013/7/19,0,0.311,0.689,-0.9022,0,0.364,0.636,-0.6124,0,0.137,0.863,-0.2263,0,0.192,0.808,-0.5165,0.122,0.458,0.42,-0.8402,0.164,0.094,0.742,0.4215,0.171,0.3,0.529,-0.296,0.085,0.117,0.798,-0.1531,0.131,0.285,0.584,-0.4767,0,0.13,0.87,-0.0516,0.124,0,0.876,0.4767,0,0,1,0,0.123,0.241,0.636,-0.1531,0,0.046,0.954,-0.1531,0.1,0.079,0.821,0.1531,0,0,1,0,0,0.145,0.855,-0.296,0,0.246,0.754,-0.8779,0.137,0.054,0.809,0.5267,0,0.565,0.435,-0.8442,0,0.351,0.649,-0.9186,0,0.069,0.931,-0.5256,0,0.451,0.549,-0.4767,0.101,0,0.899,0.2023,0,0.348,0.652,-0.7506
2013/7/22,0.123,0,0.877,0.5859,0.083,0.459,0.459,-0.802,0.094,0.187,0.719,-0.7845,0.101,0,0.899,0.2263,0,0.433,0.567,-0.8934,0,0.087,0.913,-0.25,0.17,0,0.83,0.8028,0.043,0.09,0.867,-0.34,0.038,0.24,0.723,-0.8402,0,0.459,0.541,-0.6249,0,0,1,0,0,0.237,0.763,-0.4215,0.12,0.102,0.778,-0.1027,0.153,0,0.847,0.2023,0.16,0,0.84,0.2732,0,0.492,0.508,-0.8271,0.101,0.202,0.697,-0.714,0,0.172,0.828,-0.4019,0.167,0,0.833,0.4215,0,0.362,0.638,-0.5267,0,0.291,0.709,-0.5719,0,0.245,0.755,-0.9131,0,0.343,0.657,-0.8074,0,0,1,0,0,0.251,0.749,-0.6908
2013/7/23,0,0,1,0,0,0.134,0.866,-0.6597,0.093,0.252,0.655,-0.6808,0,0.358,0.642,-0.5994,0,0.167,0.833,-0.34,0,0,1,0,0,0.265,0.735,-0.5574,0,0.153,0.847,-0.2023,0.167,0.12,0.713,0.2589,0,0,1,0,0,0.262,0.738,-0.4939,0.258,0.028,0.714,0.8402,0.273,0.091,0.636,0.6124,0,0.211,0.789,-0.886,0,0.267,0.733,-0.7351,0,0,1,0,0.167,0,0.833,0.296,0,0.481,0.519,-0.8807,0,0.249,0.751,-0.8225,0,0.244,0.756,-0.4404,0,0.266,0.734,-0.4404,0,0,1,0,0.152,0.278,0.57,-0.25,0.087,0.205,0.708,-0.7351,0,0.404,0.596,-0.6249
2013/7/24,0,0.275,0.725,-0.6486,0,0.249,0.751,-0.6486,0,0,1,0,0.412,0,0.588,0.5423,0,0.318,0.682,-0.8807,0,0.136,0.864,-0.4588,0,0,1,0,0,0.127,0.873,-0.7717,0,0,1,0,0.114,0.188,0.699,-0.1779,0,0.179,0.821,-0.4019,0.115,0.227,0.658,-0.5279,0,0.188,0.812,-0.5719,0,0.205,0.795,-0.4767,0.13,0.201,0.669,-0.7003,0,0.323,0.677,-0.6486,0,0.113,0.887,-0.4215,0,0.184,0.816,-0.6597,0,0.355,0.645,-0.296,0,0.628,0.372,-0.9509,0.252,0,0.748,0.4019,0.096,0.39,0.514,-0.8225,0.141,0.243,0.616,-0.4215,0,0.469,0.531,-0.6486,0,0.055,0.945,-0.2023
2013/7/25,0.154,0,0.846,0.7351,0,0,1,0,0.256,0,0.744,0.4767,0.068,0.221,0.711,-0.7003,0.191,0.106,0.704,0.4019,0.179,0,0.821,0.7096,0,0.235,0.765,-0.8261,0,0,1,0,0.264,0,0.736,0.7269,0,0.115,0.885,-0.0772,0,0.417,0.583,-0.8519,0.216,0,0.784,0.296,0.071,0.224,0.705,-0.7269,0,0.436,0.564,-0.9118,0,0.517,0.483,-0.7579,0,0,1,0,0,0.155,0.845,-0.296,0,0.293,0.707,-0.4404,0,0,1,0,0.076,0.204,0.72,-0.765,0,0.295,0.705,-0.9217,0.231,0,0.769,0.4019,0,0.263,0.737,-0.886,0,0.263,0.737,-0.8481,0,0.272,0.728,-0.6808
2013/7/26,0.139,0.078,0.783,0.34,0,0,1,0,0.049,0,0.951,0.128,0,0,1,0,0,0,1,0,0,0.42,0.58,-0.8795,0,0.355,0.645,-0.296,0,0.271,0.729,-0.3818,0.236,0.165,0.599,0.2263,0,0.25,0.75,-0.4588,0.231,0,0.769,0.2023,0,0.121,0.879,-0.0258,0,0.103,0.897,-0.128,0,0,1,0,0,0.299,0.701,-0.6908,0,0.062,0.938,-0.3612,0,0.153,0.847,-0.4019,0.338,0,0.662,0.6834,0,0.494,0.506,-0.8316,0,0.282,0.718,-0.6249,0,0.097,0.903,-0.4404,0,0.641,0.359,-0.8658,0.16,0,0.84,0.6293,0,0.279,0.721,-0.4767,0.063,0.767,0.17,-0.9371
2013/7/29,0,0.072,0.928,-0.4019,0.121,0.099,0.779,0.298,0.13,0,0.87,0.743,0,0.328,0.672,-0.6597,0,0.159,0.841,-0.5574,0,0.268,0.732,-0.5106,0,0.271,0.729,-0.8479,0.145,0.204,0.651,-0.5859,0.064,0.09,0.846,-0.2799,0,0.426,0.574,-0.836,0,0.192,0.808,-0.6124,0.195,0.381,0.424,-0.4939,0.095,0.358,0.547,-0.743,0,0,1,0,0,0.078,0.922,-0.296,0.091,0,0.909,0.4215,0,0,1,0,0,0.119,0.881,-0.5423,0.119,0.188,0.693,-0.5423,0,0,1,0,0,0.25,0.75,-0.4588,0.207,0.436,0.357,-0.4939,0,0.255,0.745,-0.6249,0.112,0.31,0.578,-0.7003,0.278,0,0.722,0.4019
2013/7/30,0,0,1,0,0.139,0.216,0.645,-0.6249,0,0.528,0.472,-0.6808,0.068,0.098,0.833,-0.296,0.035,0.156,0.809,-0.6705,0,0.175,0.825,-0.5574,0.123,0.058,0.819,0.4588,0.124,0.197,0.679,-0.296,0,0.206,0.794,-0.5267,0,0.364,0.636,-0.4588,0.065,0,0.935,0.1531,0.049,0.251,0.7,-0.7096,0.244,0.146,0.61,0.2732,0.21,0.28,0.51,-0.2732,0.21,0.408,0.382,-0.4767,0,0.222,0.778,-0.25,0,0.12,0.88,-0.6808,0,0,1,0,0.115,0.188,0.697,-0.4767,0,0,1,0,0,0.387,0.613,-0.743,0,0.244,0.756,-0.4404,0.284,0.284,0.431,0,0.138,0.596,0.267,-0.8834,0,0.104,0.896,-0.4215
2013/7/31,0,0,1,0,0.087,0.372,0.542,-0.9413,0.103,0,0.897,0.34,0.122,0.128,0.75,-0.0516,0,0,1,0,0,0,1,0,0,0,1,0,0.157,0.236,0.607,-0.2887,0.535,0,0.465,0.7845,0.058,0.203,0.74,-0.6705,0,0.754,0.246,-0.8481,0.13,0.197,0.673,-0.34,0.031,0.268,0.701,-0.8952,0.103,0.094,0.803,0.0609,0.25,0,0.75,0.7689,0,0.121,0.879,-0.296,0.21,0.283,0.507,-0.25,0.078,0.268,0.654,-0.7964,0,0,1,0,0,0,1,0,0,0.145,0.855,-0.296,0.041,0.13,0.828,-0.6486,0.427,0.108,0.466,0.836,0,0,1,0,0.215,0.315,0.47,-0.128
2013/8/1,0.169,0.052,0.779,0.4019,0.101,0.262,0.637,-0.5106,0.233,0.183,0.583,0.1531,0,0.119,0.881,-0.2263,0,0.351,0.649,-0.6597,0,0,1,0,0.046,0.115,0.839,-0.4767,0,0.104,0.896,-0.1027,0,0.583,0.417,-0.8126,0.089,0.057,0.854,0,0,0.204,0.796,-0.3182,0,0.33,0.67,-0.7096,0,0.288,0.712,-0.9485,0.09,0.047,0.864,0.3182,0,0,1,0,0,0,1,0,0.105,0.422,0.473,-0.8271,0,0.264,0.736,-0.7003,0,0.297,0.703,-0.5859,0.193,0.186,0.621,0.0258,0.18,0.234,0.585,-0.0258,0,0.191,0.809,-0.5423,0.263,0.173,0.564,0.5106,0.086,0,0.914,0.4404,0.13,0.297,0.573,-0.4939
2013/8/2,0.113,0.085,0.803,0.0772,0.152,0.128,0.719,0.101,0.203,0.098,0.698,0.5106,0.285,0.192,0.523,0.1531,0.129,0.041,0.83,0.6124,0,0.203,0.797,-0.8126,0.071,0,0.929,0.0772,0.142,0.095,0.763,0.2023,0,0.328,0.672,-0.5994,0.122,0,0.878,0.3612,0,0.355,0.645,-0.6597,0,0.358,0.642,-0.5994,0,0,1,0,0.06,0.27,0.67,-0.8445,0.072,0.121,0.807,-0.296,0,0,1,0,0.076,0.057,0.867,0.2263,0.235,0.275,0.49,-0.1027,0,0.457,0.543,-0.4939,0,0.231,0.769,-0.802,0,0,1,0,0,0.086,0.914,-0.1531,0,0.233,0.767,-0.7717,0,0,1,0,0.043,0,0.957,0.0772
2013/8/5,0,0.398,0.602,-0.6486,0,0,1,0,0.133,0,0.867,0.3818,0,0.216,0.784,-0.8548,0.105,0.193,0.702,-0.5423,0,0,1,0,0,0.42,0.58,-0.9381,0,0.254,0.746,-0.5267,0.115,0.339,0.546,-0.6249,0,0.224,0.776,-0.3818,0.278,0,0.722,0.4019,0,0.106,0.894,-0.3612,0,0.195,0.805,-0.4404,0.077,0.244,0.679,-0.6597,0.214,0.301,0.485,-0.2263,0,0.124,0.876,-0.4767,0,0,1,0,0,0.314,0.686,-0.4939,0,0.241,0.759,-0.765,0,0.318,0.682,-0.4939,0.178,0,0.822,0.0772,0.171,0,0.829,0.4767,0.142,0.105,0.753,0.1027,0.194,0,0.806,0.3415,0,0.121,0.879,-0.0258
